"inspection_date","inspector","district","subdistrict","subsector","permit_number","dba","permit_type","street_address","street_address_clean","inspection_type","inspection_frequency_type","total_time","facility_rating_status","census","suspension_notes","inspection_notes","violation_count","violation_codes","latitude","longitude","point","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"2025-04-04T00:00:00.000","Alyssa  Manzano","2","204","117A","32261","OMNI SAN FRANCISCO HOTEL","H25 - RESTAURANT 1,000 - 2,000 SQFT","500 CALIFORNIA ST","500 CALIFORNIA ST","Routine","1","30","Pass","117A",,,,,"37.79310600000100","-122.4031860000020","POINT (-122.403186 37.793106)","Financial District/South Beach","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-04T00:00:00.000","Ivy Phan","3","309","229","06739909","RAY MARKET AND DELI INC","H31 - TOBACCO SALES - ANNUAL LICENSE FEE","2896 FOLSOM ST","2896 FOLSOM ST","Routine",,"45","Pass","229",,,"2","San Francisco Health Code Article 19Q.3 - SALE OR DISTRIBUTION OF FLAVORED TOBACCO PRODUCTS PROHIBITED., San Francisco Health Code Article 19.H13 CA Penal Codde 308.2  - CONDUCT VIOLATING TOBACCO CONTROL LAWS","37.75102200000100","-122.4142605000020","POINT (-122.4142605 37.751022)","Mission","9","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-04T00:00:00.000","Roy Bwogi","1","103","607","114515","JOE & THE JUICE","H25 - RESTAURANT 1,000 - 2,000 SQFT","1155 4TH ST","1155 4TH ST","Routine","1","80","Pass","607",,,"2","113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment., 114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair.","37.77326100000100","-122.3909505000020","POINT (-122.3909505 37.773261)","Mission Bay","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-04T00:00:00.000","William Bajjalieh","5","505","352","FYF118048","OUTERLANDS","H25 - RESTAURANT 1,000 - 2,000 SQFT","4001 JUDAH ST","4001 JUDAH ST","Routine","2","85","Pass","352",,,"6","114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects.,  - Food, equipment, or utensils that are found to be unsanitary or in disrepair may be Voluntarily Condemned and Destroyed by the person in charge., 113967, 113976, 113980, 113988, 113990, 114035, 114254.3, 113975 - Discard all contaminated/adulterated food immediately if it bears or contains any poisonous or deleterious substance that may render it impure or injurious to health., 113953, 113953.1, 113953.2, 114067(f) - Provide soap and single-use towels in dispensers, or a drying device at each handwash sink at all times. Maintain all handwash sinks unobstructed and accessible at all times., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable., 113996, 113998, 114037, 114429, 114429.3, 114429.5 - Keep potentially hazardous foods (PHF) cold at 41°F or below or hot held at 135°F or above. Immediately discontinue storing PHF at room temperature.","37.76025600000100","-122.5050300000020","POINT (-122.50503 37.760256)","Sunset/Parkside","4","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-04T00:00:00.000","Alyssa  Manzano","2","204","117A","32559","OMNI SAN FRANCISCO HOTEL","H24 - RESTAURANT UNDER 1,000 SQFT","500 CALIFORNIA ST","500 CALIFORNIA ST","Routine","2","60","Pass","117A",,,"1","113996, 113998, 114037, 114429, 114429.3, 114429.5 - Keep potentially hazardous foods (PHF) cold at 41°F or below or hot held at 135°F or above. Immediately discontinue storing PHF at room temperature.","37.79310600000100","-122.4031860000020","POINT (-122.403186 37.793106)","Financial District/South Beach","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-04T00:00:00.000","Jessica Jang","5","501","426","101662","HARAJUKU SUSHI AT 1920 BAR","H26 - RESTAURANT OVER 2,000 SQFT","1812 CLEMENT ST","1812 CLEMENT ST","Routine","2","105","Closure","426",,,"11","114171, 114189.1, 114190, 114192, 114193, 114193.1, 114199, 114201, 114269 - Protect the potable water supply with a backflow protection device, as required by applicable plumbing codes. All plumbing, plumbing fixtures, and grease interceptors shall be installed in compliance with local plumbing ordinances, shall be maintained so as to prevent any contamination, and shall be kept clean, fully operative, and in good repair. Any hose used for conveying potable water shall be of approved materials, labeled, properly stored, and used for no other purpose., 114012, 114093 - Provide ""Consumer Advisory"" using DISCLOSURE (*) and a REMINDER: ""Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness, especially if you have certain medical conditions"" for ready-to-eat foods., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable.,  - Submit additional documents as instructed., 113945, 113945.1, 113984.1, 114075 - Designate and ensure a person in charge to be present at facility at all hours of the operation. Exclude persons unnecessary to the food facility from the food preparation, food storage, or warewashing areas., 114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair., 114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects.,  - IMMEDIATE HEALTH PERMIT SUSPENSION AND CLOSURE The permit to operate the above named food facility is hereby temporarily suspended, and the facility is ordered immediately closed under the authority of Sections 114405 and 114409 of Division 104, Part 7, Chapter 13, Article 3 of the California Health and Safety Code and/or City and County of San Francisco Health Code §§ 440 (j) and 440.1. The attached Inspection Report specifies the conditions that warrant this closure and the Sections of the law that are being violated. Any food facility for which the permit has been temporarily suspended shall cease all food handling, close and remain closed until all conditions warranting the closure are corrected and your permit has been reinstated by a representative of Environmental Health.   You are hereby notified that you have the right to request a hearing, within 15 calendar days after service of this Notice to show cause why the permit suspension is not warranted. Your failure to request a hearing within 15 calendar days shall be deemed a waiver of your right to a hearing.   An owner, manager or operator who fails to comply with this Closure Notice may be found guilty of a misdemeanor, with a possible fine of $1,000.00 and/or imprisonment for not more than six months for each offense. This Health Permit Suspension and Closure Notice is issued to you under the authority of the California Health and Safety Code, Division 104, Part 7, Chapter 13, Article 3. Copies of the Code Sections referred to herein may be reviewed at most public libraries, the Internet, or at Environmental Health. Contact this office at the number noted above, during normal days of business to request a re-inspection, or if you have any questions. If you are calling after 4:30 pm or on weekends, leave a message at (415) 252-3800 and an inspector/on call staff will call you back at their earliest convenience.   The CLOSED placard was issued and posted this date. The Closure placard shall not be removed, moved, blocked, or obstructed in any manner. The Closure placard shall only be removed by an inspector from this Department., 114254-114254.2 - Administer all pesticides through a state licensed pest control operator. Immediately discontinue the use of unapproved pesticide at the food facility. Store all poisonous substances, detergents, bleaches, and cleaning compounds away from food, utensils, packaging materials, and food-contact surfaces. Provide label to working containers of chemicals taken from bulk supplies with the common name of the material. Provide legible manufacturer's label to containers of poisonous or toxic materials and personal care items., 113947.1-113947.6, 113948 - Obtain a state approved food safety certification course within 60 days of operation or when a Food Safety Manager has left the facility. Maintain copies of food safety certificates (food safety manager and food handler cards) on site., 114018, 114020 - Discontinue thawing potentially hazardous foods at room temperature or in standing water. Use one of the following approved methods:  - Under potable running water of sufficient velocity to wash away loose food particles using water no greater than 70°F for no more than 2 hours.  - In a refrigeration unit at 41°F or below  - In a microwave  - As part of the cooking process","37.78233282628200","-122.4786762557880","POINT (-122.478676256 37.782332826)","Outer Richmond","1","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-04T00:00:00.000","Roy Bwogi","1","103","607","84843","CAFE REVEILLE","H26 - RESTAURANT OVER 2,000 SQFT","610 LONG BRIDGE ST","610 LONG BRIDGE ST","Routine","2","75","Pass","607",,,"8","113996, 113998, 114037, 114429, 114429.3, 114429.5 - Keep potentially hazardous foods (PHF) cold at 41°F or below or hot held at 135°F or above. Immediately discontinue storing PHF at room temperature., 114047, 114049, 114051, 114053, 114055, 114069(b) - Elevate all food at least 6 inches off of the floor to prevent contamination. Properly label bulk ingredient/food containers with common name., 114135, 114185.1 114185.3 [d-e] - Store wiping cloths used to wipe service counters, scales, or other surfaces that may come into contact with food in clean water with sanitizer or use only once; separate sanitizing containers shall be provided for wiping cloths used with raw animal foods., 113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable., 114115 (b,c) - Maintain nonfood contact surfaces clean. Thoroughly clean and degrease the cooking equipment and shelves above cooking equipment., 114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair., 113947.1-113947.6, 113948 - Obtain a state approved food safety certification course within 60 days of operation or when a Food Safety Manager has left the facility. Maintain copies of food safety certificates (food safety manager and food handler cards) on site.","37.77354900000100","-122.3920395000020","POINT (-122.3920395 37.773549)","Mission Bay","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Alyssa  Manzano","2","204","110","111040","JUG SHOP INC.","H86 - BARS/TAVERNS W/O FOOD PREP","1648 PACIFIC AVE","1648 PACIFIC AVE","Routine","1","60","Pass","110",,,,,"37.79520300000100","-122.4224235000020","POINT (-122.4224235 37.795203)","Russian Hill","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Danny Nguyen","1","105","264","100069","MISSION BLUE","H78 - MOBILE FOOD FACILITY CLASS 4","144 LELAND AVE","144 LELAND AVE","Routine","1","20","Pass","MFF-3",,,,,"37.71242100000100","-122.4062595000020","POINT (-122.4062595 37.712421)","Visitacion Valley","10","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Michael Mooney","2","203","114B","51573","UTOPIA CAFE","H24 - RESTAURANT UNDER 1,000 SQFT","139 WAVERLY PL","139 WAVERLY PL","Routine","2","60","Pass","114B",,,"3","114047, 114049, 114051, 114053, 114055, 114069(b) - Elevate all food at least 6 inches off of the floor to prevent contamination. Properly label bulk ingredient/food containers with common name., 113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment., 114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects.","37.79469900000100","-122.4071055000020","POINT (-122.4071055 37.794699)","Chinatown","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Katie Dea","3","304","208","T 104070","City Discount Meat & Grocery Market","H31 - TOBACCO SALES - ANNUAL LICENSE FEE","2298 MISSION ST","2298 MISSION ST","Routine","1","40",,"208",,,"1","San Francisco Health Code Article 19Q.3 - SALE OR DISTRIBUTION OF FLAVORED TOBACCO PRODUCTS PROHIBITED.","37.76035500000100","-122.4195165000020","POINT (-122.4195165 37.760355)","Mission","9","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Maribel Rodriguez","3","309","251","T00684","A.M.S. MARKET","H31 - TOBACCO SALES - ANNUAL LICENSE FEE","500 BAY SHORE BLVD","500 BAY SHORE BLVD","Routine",,"30",,"251",,,,,"37.73943000000100","-122.4074070000020","POINT (-122.407407 37.73943)","Bernal Heights","9","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Sharon Aguila-Leonard","5","503","302","28224","YUMMAS MEDITERRANEAN GRILL","H24 - RESTAURANT UNDER 1,000 SQFT","721 IRVING ST","721 IRVING ST","Routine","2","90","Pass","302",,,"1","113996, 113998, 114037, 114429, 114429.3, 114429.5 - Keep potentially hazardous foods (PHF) cold at 41°F or below or hot held at 135°F or above. Immediately discontinue storing PHF at room temperature.","37.76386500000100","-122.4655470000020","POINT (-122.465547 37.763865)","Inner Sunset","7","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Maribel Rodriguez","3","309","251","14905","A M S MARKET","H03 - RETAIL MKTS W/O PREP (UNDER 5001)","500 BAY SHORE BLVD","500 BAY SHORE BLVD","Routine","1","60","Pass","251",,,"5","114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects., 113980, 113984 (a, b, d, e, f), 113986, 114060, 114067 (a, d, e), 114069, 114073, 114077, 114089.1(c), 114143(c) - Ensure all food is separated and protected from potential cross contamination. Store produce and ready-to-eat foods completely separate or above raw foods including but not limited to raw eggs, fish, meat, ratites, game animals, and poultry. Provide adequate sneeze-guard protection, a container that has a tight fitting and securely attached lid, or dispense food from an approved mechanical dispenser., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable.,  - Submit additional documents as instructed., 114171, 114189.1, 114190, 114192, 114193, 114193.1, 114199, 114201, 114269 - Protect the potable water supply with a backflow protection device, as required by applicable plumbing codes. All plumbing, plumbing fixtures, and grease interceptors shall be installed in compliance with local plumbing ordinances, shall be maintained so as to prevent any contamination, and shall be kept clean, fully operative, and in good repair. Any hose used for conveying potable water shall be of approved materials, labeled, properly stored, and used for no other purpose.","37.73943000000100","-122.4074070000020","POINT (-122.407407 37.73943)","Bernal Heights","9","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Sharon Aguila-Leonard","5","503","302","06735075","SF Holycrepe Cafe","H24 - RESTAURANT UNDER 1,000 SQFT","715 IRVING ST","715 IRVING ST","Routine","2","150","Pass","302",,,,,"37.76386500000100","-122.4655470000020","POINT (-122.465547 37.763865)","Inner Sunset","7","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Tiombe Wiley","3","307","176B","97337","LA CUISINE CAFE","H24 - RESTAURANT UNDER 1,000 SQFT","1145 MARKET ST","1145 MARKET ST","Routine","2","55","Pass","176B",,,"1","113947.1-113947.6, 113948 - Obtain a state approved food safety certification course within 60 days of operation or when a Food Safety Manager has left the facility. Maintain copies of food safety certificates (food safety manager and food handler cards) on site.","37.77955200000100","-122.4134055000020","POINT (-122.4134055 37.779552)","South of Market","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Abel Simon","5","502","401","06743828","PINOY'S PLACE BY KUSINA","H24 - RESTAURANT UNDER 1,000 SQFT","406 CLEMENT ST","406 CLEMENT ST","Routine","2","60","Pass","401",,,,,"37.78323300000100","-122.4637920000020","POINT (-122.463792 37.783233)","Inner Richmond","1","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Danny Lee","1","107","117B","06734330","MR. MAHJONG'S","H86 - BARS/TAVERNS W/O FOOD PREP","260 KEARNY ST","260 KEARNY ST","Routine","2","60","Pass","117B",,,"1","114171, 114189.1, 114190, 114192, 114193, 114193.1, 114199, 114201, 114269 - Protect the potable water supply with a backflow protection device, as required by applicable plumbing codes. All plumbing, plumbing fixtures, and grease interceptors shall be installed in compliance with local plumbing ordinances, shall be maintained so as to prevent any contamination, and shall be kept clean, fully operative, and in good repair. Any hose used for conveying potable water shall be of approved materials, labeled, properly stored, and used for no other purpose.","37.79060400000100","-122.4037620000020","POINT (-122.403762 37.790604)","Financial District/South Beach","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Jessica Jang","5","501","603","103242","CONSTELLATION CULINARY GROUP","H26 - RESTAURANT OVER 2,000 SQFT","55 Music Concourse DR","55 MUSIC CONCOURSE DR","Routine","2","115","Conditional Pass","603",,,"7","114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects., 113996, 113998, 114037, 114429, 114429.3, 114429.5 - Keep potentially hazardous foods (PHF) cold at 41°F or below or hot held at 135°F or above. Immediately discontinue storing PHF at room temperature., 113952, 113953.3, 113953.4, 113961, 113973 - Properly wash hands with hand soap and warm water for a minimum of 10 seconds at the hand washing station when beginning work; before handling food/equipment/utensils; as often as necessary during food preparation to remove soil and contamination; switching from working with raw to ready-to-eat foods; after touching body parts; after using toilet room; contamination of hands occurs. Food employees shall minimize contact with exposed, ready-to-eat food with their bare hands and shall use suitable utensils, gloves, or dispensing equipment., 114171, 114189.1, 114190, 114192, 114193, 114193.1, 114199, 114201, 114269 - Protect the potable water supply with a backflow protection device, as required by applicable plumbing codes. All plumbing, plumbing fixtures, and grease interceptors shall be installed in compliance with local plumbing ordinances, shall be maintained so as to prevent any contamination, and shall be kept clean, fully operative, and in good repair. Any hose used for conveying potable water shall be of approved materials, labeled, properly stored, and used for no other purpose., 114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair.,  - Food, equipment, or utensils that are found to be unsanitary or in disrepair may be Voluntarily Condemned and Destroyed by the person in charge., 114130-114130.5, 114132, 114133, 114137, 114139, 114153, 114163, 114165, 114167, 114169, 114175, 114177, 114180, 114182 - Ensure all equipment is approved, properly installed, clean, and maintained in good repair. Ensure all appliances are NSF-approved, commercial grade, durable, and easily cleanable.","37.77005700000100","-122.4663165000020","POINT (-122.4663165 37.770057)","Golden Gate Park","7","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Abel Simon","No District","No Sub District","No Sub Sector","06734044","ANTOJITOS LA PATITA","H79 - MOBILE FOOD FACILITY CLASS 5","900 D AVE","900 D AVE","Routine","1","30","Pass",,,,"1","113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment.","37.82586779701100","-122.3737899695630","POINT (-122.37378997 37.825867797)","Treasure Island","6","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Michael Mooney","2","203","114A","30428","CHINATOWN RESTAURANT INC","H26 - RESTAURANT OVER 2,000 SQFT","744 WASHINGTON ST","744 WASHINGTON ST","Routine","2","110","Pass","114A",,,"10","114002, 114002.1 - Rapidly cool potentially hazardous foods from 135°F to 70°F within 2 hours, then from 70°F to 41°F within 4 hours. Discontinue cooling PHF's at room temperature.  Rapid cool by any of the following approved methods: 1) Ice water bath 2) Ice wand 3) Shallow stainless steel pans filled 2-3 inches and store in refrigerator 4) Separate into smaller or thinner portions and store in refrigerator 5) Blast chiller 6) Any combination of the above. Use the following approved methods provided on the rapid cooling guideline., 113996, 113998, 114037, 114429, 114429.3, 114429.5 - Keep potentially hazardous foods (PHF) cold at 41°F or below or hot held at 135°F or above. Immediately discontinue storing PHF at room temperature.,  - Food, equipment, or utensils that are found to be unsanitary or in disrepair may be Voluntarily Condemned and Destroyed by the person in charge., 114047, 114049, 114051, 114053, 114055, 114069(b) - Elevate all food at least 6 inches off of the floor to prevent contamination. Properly label bulk ingredient/food containers with common name., 114254-114254.2 - Administer all pesticides through a state licensed pest control operator. Immediately discontinue the use of unapproved pesticide at the food facility. Store all poisonous substances, detergents, bleaches, and cleaning compounds away from food, utensils, packaging materials, and food-contact surfaces. Provide label to working containers of chemicals taken from bulk supplies with the common name of the material. Provide legible manufacturer's label to containers of poisonous or toxic materials and personal care items., 114000 - Label all potentially hazardous foods for use with Time as a Public Health Control implementation with the date and discard time. The discard time shall be 4 hours after food preparation has begun or after removing from proper temperature controls of 41°F or 135°F. Discard potentially hazardous foods, under Time as a Public Health Control, when 4 hours have elapsed. Obtain written approval for Time as Public Health Control from San Francisco Environmental Health., 114250, 114250.1, 114276 - Maintain toilet facilities clean, sanitary, and in good repair. Toilet rooms shall be separated by a well-fitting self-closing door. Toilet tissue shall be provided in a permanently installed dispenser at each toilet. The number of toilet facilities shall be in accordance with local building and plumbing ordinances. Toilet facilities shall be provided for patrons: in establishments where there is onsite consumption of food; with more than 20,000 sq ft.; establishments offering on-site liquor consumption., 114259, 114259.1, 114259.4, 114259.5 - Eliminate the infestation/activity of cockroaches/rodents/flies/vermin from the food facility by using only approved methods. Remove all evidence of the infestation and thoroughly clean and sanitize all affected surfaces. Construct, equip, maintain and operate the food facility so as to prevent the entrance and harborage of animals, birds and vermin including, but not limited to, rodents and insects., 114171, 114189.1, 114190, 114192, 114193, 114193.1, 114199, 114201, 114269 - Protect the potable water supply with a backflow protection device, as required by applicable plumbing codes. All plumbing, plumbing fixtures, and grease interceptors shall be installed in compliance with local plumbing ordinances, shall be maintained so as to prevent any contamination, and shall be kept clean, fully operative, and in good repair. Any hose used for conveying potable water shall be of approved materials, labeled, properly stored, and used for no other purpose., 114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair.","37.79539200000100","-122.4059985000020","POINT (-122.4059985 37.795392)","Chinatown","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Sophia Huie","2","202","107B","25151","KAM PO KITCHEN","H24 - RESTAURANT UNDER 1,000 SQFT","801 BROADWAY","801 BROADWAY","Routine","2","45","Pass","107B",,,"5","114123, 114197, 114328(o) - Eliminate sewage backflow into the facility. Clean and sanitize all areas contaminated with sewage with a bleach solution (1 cup bleach per 9 cups water).Hire a licensed plumbing contractor if necessary. All contaminated food items must be discarded. All items that cannot be properly sanitized must be discarded., 113952, 113953.3, 113953.4, 113961, 113973 - Properly wash hands with hand soap and warm water for a minimum of 10 seconds at the hand washing station when beginning work; before handling food/equipment/utensils; as often as necessary during food preparation to remove soil and contamination; switching from working with raw to ready-to-eat foods; after touching body parts; after using toilet room; contamination of hands occurs. Food employees shall minimize contact with exposed, ready-to-eat food with their bare hands and shall use suitable utensils, gloves, or dispensing equipment., 114143(d), 114266, 114268, 114268.1, 114271, 114272 - Provide walls / ceilings using materials that are durable, smooth, nonabsorbent, light-colored, and washable surfaces. All floor surfaces, other than the customer service areas, shall be approved, smooth, durable, and made of nonabsorbent material that is easily cleanable. Approved base coving shall be provided in all areas, except customer service areas and where food is stored in original unopened containers. Food facilities shall be fully enclosed. All food facilities shall be kept clean and in good repair., 113984(d), 114097, 114099.1, 114099.4, 114099.6, 114101(b, c, d), 114105, 114109, 114111, 114113, 11415 (a, b, D), 114117, 114125(b), 114141 - Properly wash, rinse and sanitize all food contact surfaces. Make a 100 ppm bleach sanitizing solution or a 200 ppm quaternary ammonia solution for the third compartment., 114135, 114185.1 114185.3 [d-e] - Store wiping cloths used to wipe service counters, scales, or other surfaces that may come into contact with food in clean water with sanitizer or use only once; separate sanitizing containers shall be provided for wiping cloths used with raw animal foods.","37.79711100000100","-122.4105030000020","POINT (-122.410503 37.797111)","Chinatown","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
"2025-04-07T00:00:00.000","Alyssa  Manzano","2","204","117A","11325","WALGREEN CO","H05 - RETAIL MKTS W/O PREP (10001 - 20000)","300 MONTGOMERY ST","300 MONTGOMERY ST","Routine","1","45","Pass","117A",,,"1","113980, 113984 (a, b, d, e, f), 113986, 114060, 114067 (a, d, e), 114069, 114073, 114077, 114089.1(c), 114143(c) - Ensure all food is separated and protected from potential cross contamination. Store produce and ready-to-eat foods completely separate or above raw foods including but not limited to raw eggs, fish, meat, ratites, game animals, and poultry. Provide adequate sneeze-guard protection, a container that has a tight fitting and securely attached lid, or dispense food from an approved mechanical dispenser.","37.79235000000100","-122.4023985000020","POINT (-122.4023985 37.79235)","Financial District/South Beach","3","2025-07-01T10:09:15.000","2025-12-17T02:36:11.797"
